AcctNo,TOTALITEMS,PaidItems,ReturnedItems,ODLimit,ODStatus,ProdCode,BusinessFlag,AccountStatus,RegEValue,OpenDate,AvgColBal,DepositAmount,DepositCount,swipes,spend
D65FD1327E83CE8F155CB0C7578559A45106DBFD,0,0,,0.00,0,H1,P,O,D,2025-07-28 00:00:00.000,372,712.50,2	0.00	0.00	0.00	0.00,1,79.00
1989C2732827BCF2AF3057BDFE1ACA9E8FE23ACE,0,0,,1000.00,0,0J,P,O,D,2021-07-22 00:00:00.000,49914,2562.85,3	0.00	0.00	0.00	0.00,3,131.91
27E88CFFD128ED52F439CE0842D03103FAEBAED7,0,0,,600.00,0,0O,P,O,N,2025-01-10 00:00:00.000,693,200.00,2	0.00	0.00	0.00	0.00,0,0.00
43F8784ACBABE2F659808FAA8B9BF985246884C9,92,92,,0.00,0,0J,P,O,N,1988-02-24 00:00:00.000,425,5759.71,6	3210.00	3030.00	300.00	270.00,9,1397.13
6CAD799EF2186F64544E4DC2F76EC406AEC7C221,0,0,,0.00,0,0J,P,O,D,1975-02-01 00:00:00.000,8889,0.00,0	0.00	0.00	0.00	0.00,0,0.00
A0EDF7CAF22848191739FDDE1331AA3597B79252,0,0,,700.00,0,0J,P,O,Y,1995-01-09 00:00:00.000,69309,0.00,0	0.00	0.00	0.00	0.00,0,0.00
20948C91B3DDA229A85C3BBCA677D329BDC8FF71,0,0,,1000.00,0,0J,P,O,D,2025-02-03 00:00:00.000,1488,8863.26,3	0.00	0.00	0.00	0.00,45,1414.99
09AFF408EA71BCCC8B0CD752EA103B17B1AE310D,0,0,,200.00,0,0O,P,O,N,2011-06-15 00:00:00.000,5532,14152.17,9	0.00	0.00	0.00	0.00,1,20.79
148B0DB0344680FDC22F7671EBD2BE66ED63F680,0,0,,0.00,0,0J,P,O,D,2002-05-03 00:00:00.000,29197,41780.08,2	0.00	0.00	0.00	0.00,0,0.00
44109725F777F43818241884450A9523DF8B08F1,0,0,,700.00,0,0J,P,O,D,2002-07-05 00:00:00.000,8134,0.00,0	0.00	0.00	0.00	0.00,0,0.00
A5DA7C48CB09762960191457EC81C854D34D6B1E,0,0,,1000.00,0,0O,P,O,D,2025-02-12 00:00:00.000,4739,0.00,0	0.00	0.00	0.00	0.00,0,0.00
7FBB991369A687CE140852CB8F06B634BED2F54F,0,0,,400.00,0,0L,P,O,N,2016-12-13 00:00:00.000,548,968.00,2	0.00	0.00	0.00	0.00,2,139.73
4F049DDA0773BAEB167D880AD41FFB73FEFADEE5,6,6,,700.00,0,0L,P,O,Y,1999-08-12 00:00:00.000,2416,5889.15,4	180.00	0.00	0.00	0.00,9,353.35
8B5912123B5419EE9C9E6F8D01A172367DF097E4,0,0,,700.00,0,0O,P,O,N,2001-11-15 00:00:00.000,6677,6454.88,2	0.00	0.00	0.00	0.00,0,0.00
2FB7E4DF3125187D3C115989B81F40AE007771C7,0,0,,200.00,0,0O,P,O,D,2024-04-22 00:00:00.000,3931,886.00,1	0.00	0.00	0.00	0.00,0,0.00
791C2E875E5438625EB01D5ABDA962CA2D898E30,0,0,,600.00,0,0L,P,O,N,2015-11-09 00:00:00.000,426,2549.57,8	0.00	0.00	0.00	0.00,92,2105.03
04476D67463CB208B2607A24525AF615B3B4340F,0,0,,0.00,0,0O,P,O,D,2026-01-09 00:00:00.000,4,50.00,1	0.00	0.00	0.00	0.00,0,0.00
49CDBB70A6D5025D599BA5ADF9718F693F0F905F,0,0,,0.00,0,0J,P,O,D,2005-06-16 00:00:00.000,146665,34611.21,3	0.00	0.00	0.00	0.00,0,0.00
73E04E569914235CD33FF39F5C730CA8778F6BC1,0,0,,200.00,0,0J,P,O,Y,2020-05-04 00:00:00.000,14701,1806.29,6	0.00	0.00	0.00	0.00,17,377.25
9D9504027B7320095627D07589A93C3828EB3782,1,1,,1000.00,0,0O,P,O,D,2025-05-13 00:00:00.000,802,4856.64,5	30.00	0.00	0.00	0.00,0,0.00
73CDC0790EF29D794D7EE12FBFDAFC33C788D693,1,1,,200.00,0,0O,P,C,N,2022-07-08 00:00:00.000,743,0.00,0	30.00	0.00	0.00	0.00,0,0.00
6AC62888B3F16C5147F4AF4DCBA406AE3C90706D,0,0,,0.00,0,0J,P,O,D,1986-10-06 00:00:00.000,37066,0.00,0	0.00	0.00	0.00	0.00,0,0.00
4F7056CA97B5F161ADF4911CAD8059320BDDB073,0,0,,700.00,0,0J,P,O,D,1971-04-15 00:00:00.000,5766,1739.66,2	0.00	0.00	0.00	0.00,0,0.00
8CFCD83401B91708CF4E82A4298CE6F6F23A75AA,0,0,,0.00,0,0L,P,O,N,1980-09-30 00:00:00.000,2433,10747.00,5	0.00	0.00	0.00	0.00,0,0.00
E49A1B12C5B0D3C7F9BA77B94404CCDF5BFDA188,0,0,,700.00,0,0W,P,O,D,1999-06-07 00:00:00.000,4018,1337.00,1	0.00	0.00	0.00	0.00,0,0.00
E87C028CD59B936001CE453CA31D2B618122042B,0,0,,200.00,0,0L,P,O,D,2022-07-14 00:00:00.000,1107,1171.33,3	0.00	0.00	0.00	0.00,10,566.05
2250FBE4A1CAD73E4A578DCA8CA62F35A5FEA61A,0,0,,0.00,0,TB,P,O,D,2014-11-20 00:00:00.000,171733,165539.67,3	0.00	0.00	0.00	0.00,2,110.95
9D3C65600DC982603ED625A59BDC300F3BE45BC1,0,0,,0.00,0,H1,P,D,D,2022-01-06 00:00:00.000,4,0.00,0	0.00	0.00	0.00	0.00,0,0.00
22FF6A9E4EDB1D05D3781636E3E65B9BBA001666,0,0,,0.00,0,H1,P,O,D,2025-10-30 00:00:00.000,3818,0.00,0	0.00	0.00	0.00	0.00,0,0.00
3E9359347C09BDF0495244750B4AA2CB103D8449,2,2,,1000.00,0,0J,P,O,N,2021-11-24 00:00:00.000,4116,4699.36,2	90.00	0.00	0.00	0.00,0,0.00
D7FC789ABFBB09EF6C8911B6B643863AE8E449C1,0,0,,0.00,0,07,B,O,D,2013-09-18 00:00:00.000,82125,90479.11,9	0.00	0.00	0.00	0.00,0,0.00
C06E6542FFCA02091DB3E7C53B056226407A7068,0,0,,0.00,0,05,B,O,D,2012-10-05 00:00:00.000,6955,0.00,0	0.00	0.00	0.00	0.00,0,0.00
BFF60B646960655D47A36CBF6C584113ED712A1B,0,0,,0.00,0,0X,B,O,D,2012-11-30 00:00:00.000,943889,1130741.16,39	0.00	0.00	0.00	0.00,0,0.00
83C444C7A2B473FB298471244155A2DCF7BC0312,0,0,,600.00,0,0O,P,O,D,2024-06-26 00:00:00.000,492,3584.58,9	0.00	0.00	0.00	0.00,16,434.25
5CB6C2DFAD2AF87DC7B94CBF970C7D106CA12DE2,0,0,,0.00,0,05,B,O,D,2024-03-06 00:00:00.000,12467,1205.00,2	0.00	0.00	0.00	0.00,9,890.01
B4C26578EAF2C65A18BE5CB9FB1EC8FD9A71894B,1,1,,400.00,0,0L,P,O,Y,2025-07-10 00:00:00.000,124,1554.00,1	30.00	0.00	0.00	0.00,22,1021.38
B74F82241C36CA442242D4E4160A7FEDA3B8A961,34,34,,700.00,0,0O,P,O,Y,2006-02-16 00:00:00.000,931,8223.13,6	1200.00	0.00	30.00	0.00,29,2216.48
C4C3856BC9416521217C3BF8A328ED5B04F21E05,0,0,,400.00,0,0O,P,C,Y,2025-04-17 00:00:00.000,349,0.00,0	0.00	0.00	0.00	0.00,0,0.00
1B7149E389D1A50323EFF35639AF808D240E4669,0,0,,0.00,0,06,B,O,D,2020-02-10 00:00:00.000,111170,38360.00,7	0.00	0.00	0.00	0.00,0,0.00
16889F2C26E3F179A0283A300EDCEBCCDF90B268,0,0,,0.00,0,H1,P,O,D,2023-10-10 00:00:00.000,1483,0.00,0	0.00	0.00	0.00	0.00,0,0.00
73CB6A455801D7D373F2D644D15D258C17EEB511,0,0,,0.00,0,H1,P,O,D,2022-02-01 00:00:00.000,2115,0.00,0	0.00	0.00	0.00	0.00,0,0.00
4AF8ECB1982DEC9EA7DF344F27F93469F98C38CD,0,0,,1000.00,0,0O,P,O,D,2023-08-22 00:00:00.000,7192,1200.00,1	0.00	0.00	0.00	0.00,0,0.00
05907B91D3A42419838B11E9648DC1024838F004,0,0,,200.00,0,0O,P,O,D,2021-04-26 00:00:00.000,26,0.00,0	0.00	0.00	0.00	0.00,0,0.00
B0562C199575EFAF60F1547898ABE8DFF8510933,0,0,,1000.00,0,05,B,O,N,2013-09-03 00:00:00.000,20930,3300.00,2	0.00	0.00	0.00	0.00,0,0.00
7D45C4292BB1DBBE78BEF738FC51D56D5C8FDDB9,0,0,,700.00,0,0W,P,O,Y,2002-11-26 00:00:00.000,3755,5475.21,3	0.00	0.00	0.00	0.00,25,990.74
B172979FB00AE3A6C9B69FA4B78DC13E7CF2B24A,0,0,,700.00,0,0W,P,O,Y,2009-03-30 00:00:00.000,65434,89116.53,3	0.00	0.00	0.00	0.00,4,334.21
032F718833873EF9E4D06F6F75C1B1D5852F028B,0,0,,0.00,0,0O,P,O,N,2009-12-17 00:00:00.000,3045,4246.36,2	0.00	0.00	0.00	0.00,0,0.00
2B346BDD3280229723B762770279626BF8FE3E5D,8,8,,0.00,0,0L,P,X,N,2011-05-02 00:00:00.000,967,100.00,1	240.00	0.00	0.00	0.00,0,0.00
15434FB7F8F6A5AFA89003E1F4C1E831F7C54F0B,0,0,,0.00,0,0J,P,O,D,2011-12-06 00:00:00.000,42861,316.89,1	0.00	0.00	0.00	0.00,0,0.00
3B81C8295F54F3A264332F8F7F87A44600522ADB,0,0,,0.00,0,0X,B,O,D,1999-12-22 00:00:00.000,2405484,659556.30,16	0.00	0.00	0.00	0.00,0,0.00
774AA264029C5B6885CD0FBD753E669A334EEE61,0,0,,200.00,0,0O,P,O,D,2016-08-31 00:00:00.000,3672,2123.99,2	0.00	0.00	0.00	0.00,27,1087.81
A8E23213F050A0A2C9301935470ADB268CEACF7A,0,0,,400.00,0,0O,P,O,D,2021-07-26 00:00:00.000,2639,4535.71,7	0.00	0.00	0.00	0.00,21,905.08
CC04AE2EB8B197BA799272DD5A3879239436A0A4,0,0,,0.00,0,0O,P,O,D,2014-11-20 00:00:00.000,903,6137.00,21	0.00	0.00	0.00	0.00,32,5403.29
AE0B71EFBE28A42B9E44EFC8B598F143CCE327D3,0,0,,0.00,0,H1,P,O,D,2025-11-21 00:00:00.000,20,1250.00,1	0.00	0.00	0.00	0.00,0,0.00
91E386D61418997B2B174F2E52650A38E320F819,0,0,,1000.00,0,0L,P,O,N,2019-04-19 00:00:00.000,2209,4568.54,4	0.00	0.00	0.00	0.00,38,2242.97
5C46272379FBD6A1A99881EFD8A290119CEB5C54,0,0,,1000.00,0,0J,P,O,Y,2018-09-24 00:00:00.000,793,4521.89,5	0.00	0.00	0.00	0.00,7,379.48
9AD912DC23C18E2012078603BB2E275D624B84AA,0,0,,0.00,0,H1,P,O,D,2024-12-12 00:00:00.000,1010,600.00,5	0.00	0.00	0.00	0.00,0,0.00
3FFC4B003B5EF15B4FB0E2249316EF97BE6BD773,0,0,,0.00,0,H1,P,O,D,2023-01-25 00:00:00.000,18626,400.00,1	0.00	0.00	0.00	0.00,0,0.00
90AE055C62C46CEB3F8819887BB97D6CADEFD83F,0,0,,0.00,0,H1,P,D,D,2020-12-23 00:00:00.000,3157,0.00,0	0.00	0.00	0.00	0.00,0,0.00
9B66FA7BDD0E9EE406A3FF4AF6312F52EDF56C1D,0,0,,800.00,0,0O,P,O,D,2018-09-14 00:00:00.000,1429,4695.98,6	0.00	0.00	0.00	0.00,0,0.00
AF447054B9DC04BE53BEC7595A8474FAF872B3DC,0,0,,1000.00,0,0J,P,O,D,2021-11-12 00:00:00.000,3507,3330.79,7	0.00	0.00	0.00	0.00,0,0.00
0CA4521C0F84888DE1B90C270283A7FDCFCACAEC,0,0,,200.00,0,0L,P,O,D,2019-11-22 00:00:00.000,1717,985.00,1	0.00	0.00	0.00	0.00,17,596.47
A90A3B016DD7E290C052CFF8490AD187CDAF7C7E,0,0,,0.00,0,07,B,O,D,2025-11-13 00:00:00.000,838,10190.00,1	0.00	0.00	0.00	0.00,0,0.00
4FA59A1BF40F4E012319F2490C5A5674DAF1F18A,0,0,,200.00,0,0O,P,O,D,2018-07-09 00:00:00.000,525,1472.00,1	0.00	0.00	0.00	0.00,0,0.00
EF592E9DF9A34196D1D90D0DFBB065C967C1A30F,0,0,,0.00,0,0J,P,O,D,2019-06-06 00:00:00.000,7390,0.00,0	0.00	0.00	0.00	0.00,0,0.00
533C15B46DBD7E17F1C1C207374B544EC28DBC6C,0,0,,0.00,0,0L,P,O,D,2025-10-14 00:00:00.000,13,0.00,0	0.00	0.00	0.00	0.00,0,0.00
3E1CD993BD5631E3F7FCFD4B47C61BC589305E42,0,0,,1000.00,0,0J,P,O,N,2018-09-28 00:00:00.000,5198,1500.00,1	0.00	0.00	0.00	0.00,0,0.00
A261B99581382EE6B7C799725BDE5BECFE076ACC,0,0,,0.00,0,0B,B,O,D,1999-08-20 00:00:00.000,231301,135949.93,57	0.00	0.00	0.00	0.00,0,0.00
BA73B3A046F16C555EF8A7A73321DC40EC3F2721,0,0,,0.00,0,0O,P,O,D,1990-03-09 00:00:00.000,1435,0.00,0	0.00	0.00	0.00	0.00,0,0.00
B4B130E78EFD96BCFB47E7BC463BC30FE1FA0683,0,0,,0.00,0,0O,P,O,N,1941-09-16 00:00:00.000,6381,200.00,1	0.00	0.00	0.00	0.00,0,0.00
F5FA31088DF06942A84A1698C8A8C5CF1FB156D4,0,0,,0.00,0,0W,P,O,D,1983-09-13 00:00:00.000,29684,4910.67,3	0.00	0.00	0.00	0.00,7,258.97
61E756ED647258363EA3DDC4B622A8A9F8FB84D3,0,0,,0.00,0,0J,P,O,D,2013-07-23 00:00:00.000,83777,0.00,0	0.00	0.00	0.00	0.00,0,0.00
D1F3088BABA30535F5E68B38A2C031CA3FD805EF,0,0,,1000.00,0,0O,P,O,D,2016-01-26 00:00:00.000,16163,4935.23,2	0.00	0.00	0.00	0.00,3,75.00
4BE0B81EB545ED7F23FBA0A9AC73C689864E225B,0,0,,0.00,0,05,B,O,D,2018-10-18 00:00:00.000,2837,8208.00,8	0.00	0.00	0.00	0.00,11,4339.35
6B67536999594F3165F13322CC1AEC7999A9C51E,0,0,,1000.00,0,0O,P,O,D,2024-07-01 00:00:00.000,3430,4478.07,4	0.00	0.00	0.00	0.00,0,0.00
66AC1C03D10FD75CE531AAFAC83DBD98B49AF5AE,0,0,,1000.00,0,0J,P,O,D,2025-03-21 00:00:00.000,9903,4565.44,2	0.00	0.00	0.00	0.00,0,0.00
38A7DF3FF6E76D4115EA84BB7A59B771057A6EB1,0,0,,0.00,0,0J,P,O,N,1985-10-24 00:00:00.000,4546,0.00,0	0.00	0.00	0.00	0.00,0,0.00
A5C4F496C0E2D8794B6E36DB272C819A232FE243,0,0,,0.00,0,0J,P,O,D,1983-01-31 00:00:00.000,77524,343.73,1	0.00	0.00	0.00	0.00,0,0.00
5A4F446733B00EC42A0AC854FBC491C2422E859C,0,0,,0.00,0,0J,P,O,D,1983-04-30 00:00:00.000,93205,4392.67,1	0.00	0.00	0.00	0.00,0,0.00
21667338DBAC0B778AD721FAAC585941E6E7525F,0,0,,0.00,0,0Y,B,O,D,1985-04-08 00:00:00.000,372291,1182985.63,34	0.00	0.00	0.00	0.00,0,0.00
EA6FAB03CA9EB742FD16BD093F50B00066FD828C,0,0,,700.00,0,0J,P,O,Y,1984-03-01 00:00:00.000,10187,0.00,0	0.00	0.00	0.00	0.00,1,131.08
5556BD90A09696F71A4356D36BF7090F5B61320A,0,0,,800.00,0,0J,P,O,D,2017-01-23 00:00:00.000,24454,6445.99,4	0.00	0.00	0.00	0.00,0,0.00
A629949759C91BF153B8608DFF66D006AA133F3A,0,0,,0.00,0,0W,P,O,D,1984-12-28 00:00:00.000,19087,0.00,0	0.00	0.00	0.00	0.00,0,0.00
FC381C8560CB42DC39DB412E041F6670CE906A7F,0,0,,700.00,0,0J,B,O,N,1999-06-07 00:00:00.000,28601,9804.34,12	0.00	0.00	0.00	0.00,0,0.00
B079A795606C5FCBB8D637C62C70AA0BB96D870C,0,0,,600.00,0,0O,P,O,D,2019-04-29 00:00:00.000,7190,0.00,0	0.00	0.00	0.00	0.00,0,0.00
E847952D7F26BA23ECB974381929A8357AF3BE9D,0,0,,700.00,0,0O,P,O,D,1988-01-28 00:00:00.000,7401,19270.32,4	0.00	0.00	0.00	0.00,0,0.00
FC0B2A40352EC2EA27E880FBCD0DA5BC87E69619,0,0,,0.00,0,05,B,O,D,2023-08-01 00:00:00.000,4850,6300.20,4	0.00	0.00	0.00	0.00,0,0.00
710676D46EDDF3EEAAC49726D83FE57920AFC19C,15,15,,0.00,0,0L,P,X,D,2012-05-29 00:00:00.000,216,0.00,0	0.00	0.00	0.00	0.00,0,0.00
80BC6A132375D3434F3BA4968E3DC6A66AE27CEF,0,0,,0.00,0,TE,B,O,D,2025-05-27 00:00:00.000,0,0.00,0	0.00	0.00	0.00	0.00,0,0.00
45DF41AFC7557115C720BC33E8BF1E684BDC173D,0,0,,0.00,0,0J,P,O,D,2018-12-17 00:00:00.000,156528,6646.09,3	0.00	0.00	0.00	0.00,29,3551.77
5CA1929BE310C401C7EEE428F2CE27A9CEE1196F,0,0,,700.00,0,0L,P,D,D,2004-06-28 00:00:00.000,97,0.00,0	0.00	0.00	0.00	0.00,0,0.00
086D0708A237C01C5D2631D60FF253C5D72E3CC2,0,0,,400.00,0,0O,P,O,N,2021-06-03 00:00:00.000,1141,1669.17,4	0.00	0.00	0.00	0.00,8,227.78
776D723A5A0D367CF8FC65617A1610BB0836FE21,0,0,,0.00,0,05,B,O,D,2018-05-24 00:00:00.000,11257,147.00,1	0.00	0.00	0.00	0.00,0,0.00
5AC67212D027331A90A6B4FB6A2BEA1234EE0D1A,0,0,,200.00,0,0O,P,O,D,2022-05-25 00:00:00.000,14306,0.00,0	0.00	0.00	0.00	0.00,0,0.00
02FAF1588196FCA36E6FE8B4221307BD6559EE7D,0,0,,700.00,0,0L,P,O,Y,2005-06-15 00:00:00.000,2909,5323.95,3	30.00	0.00	0.00	0.00,22,1561.63
2EE3999CD02B376E404DB4E2B812E1BC5456A31F,0,0,,0.00,0,0J,P,O,D,1999-06-07 00:00:00.000,35204,22970.99,4	0.00	0.00	0.00	0.00,0,0.00
0A1A546DD711DBC9D0A6120AC9EC38419A164C99,0,0,,700.00,0,0J,P,O,Y,1993-11-20 00:00:00.000,99402,3015.49,3	0.00	0.00	0.00	0.00,2,200.30
F9594E6E1CDD460E1B23D30B8E9253C37A60E716,0,0,,700.00,0,0L,P,O,Y,2010-02-16 00:00:00.000,54,2088.00,4	0.00	0.00	0.00	0.00,3,92.43
CC62D4584C73E76574147097A64DB782DAF15AED,2,2,,700.00,0,0O,P,O,Y,2010-03-24 00:00:00.000,273,2145.69,3	60.00	0.00	0.00	0.00,10,667.48
611972A2D99E0234DAD6FC6AB0BF66B635175EB9,0,0,,0.00,0,0O,P,O,D,2025-12-09 00:00:00.000,35,915.52,3	0.00	0.00	0.00	0.00,3,264.36
9CB1BCF23024649BAF052891C40D963A5E13D772,0,0,,600.00,0,0J,P,O,D,2021-09-20 00:00:00.000,2556,2100.00,1	0.00	0.00	0.00	0.00,0,0.00
0B8769E53BBC7A3E57D31062C2CA8D4893F42EAD,0,0,,700.00,0,0J,P,O,Y,2006-04-21 00:00:00.000,29699,1654.49,3	0.00	0.00	0.00	0.00,0,0.00
1D49A590CF87C1D1AAAA2BD692936A13B48BF782,0,0,,700.00,0,0O,P,O,Y,2006-06-02 00:00:00.000,5027,7460.51,6	0.00	0.00	0.00	0.00,7,288.32
05A380059CDEE233D35AAD97FDBB911BFB1E0BAC,0,0,,600.00,0,0O,P,O,D,2023-08-03 00:00:00.000,4403,4660.00,2	0.00	0.00	0.00	0.00,0,0.00
8C3977C5308EBA76E8BA748E740CF89D44D5DBC0,0,0,,200.00,0,0J,P,O,D,2022-08-01 00:00:00.000,30940,3709.28,1	0.00	0.00	0.00	0.00,0,0.00
AC297DC8676E208B07A96F062F0D8ED8521DD0DB,0,0,,1000.00,0,0O,P,O,D,2022-03-08 00:00:00.000,6962,9400.00,2	0.00	0.00	0.00	0.00,0,0.00
1B96CBAC4A9956D37C8E73E3020B108657070E7A,0,0,,700.00,0,0L,P,O,Y,2008-04-02 00:00:00.000,4173,10221.31,6	0.00	0.00	0.00	0.00,49,1592.11
2FC592176ED17FF0329FB7CD4F79603937962F58,0,0,,700.00,0,0O,P,O,Y,2008-11-17 00:00:00.000,2859,19165.75,6	0.00	0.00	0.00	0.00,2,322.50
3CACBC31AE0C5183A796CD0B7284C1E37AADCAF6,0,0,,0.00,0,0B,B,O,D,2001-12-03 00:00:00.000,126583,85819.50,4	0.00	0.00	0.00	0.00,0,0.00
5373D436AFB93240B414417C2ECD212903EE7EB9,0,0,,1000.00,0,0J,P,O,N,2018-06-29 00:00:00.000,7551,10549.23,4	0.00	0.00	0.00	0.00,7,371.00
ECD8F14EA7B91EF368C2151B95F5650891ED608D,0,0,,0.00,0,0D,P,O,D,2003-04-18 00:00:00.000,56830,0.00,0	0.00	0.00	0.00	0.00,0,0.00
7CF050C1F54A11E7B0C21DA522DAF8B997A6E70C,0,0,,0.00,0,0B,B,O,D,2002-12-11 00:00:00.000,22824,45173.50,3	0.00	0.00	0.00	0.00,0,0.00
4A2387F5CFB2B861BD8427ECC6DC4150885B6F5C,0,0,,1000.00,0,0D,B,O,N,2003-08-18 00:00:00.000,65636,144468.95,163	0.00	0.00	0.00	0.00,0,0.00
649DAF0FBA514D3733432FF00C1AE66DE1186391,0,0,,0.00,0,H1,P,O,D,2012-04-10 00:00:00.000,1179,1000.00,1	0.00	0.00	0.00	0.00,2,251.42
AE1566623964CD4B77513C0C965F68516A43CEA5,0,0,,700.00,0,0O,P,O,Y,2007-12-27 00:00:00.000,12288,6680.69,10	0.00	0.00	0.00	0.00,71,3577.08
57D30E4FB0B08F15C90D990ED640DFFE49933593,0,0,,0.00,0,0O,P,X,D,2014-05-06 00:00:00.000,0,0.00,0	0.00	0.00	0.00	0.00,0,0.00
54A400AED2A3EA0A1D533157FBCB08D3D0A40DB8,0,0,,700.00,0,0O,P,O,Y,2010-01-06 00:00:00.000,1464,674.64,6	0.00	0.00	0.00	0.00,0,0.00
293D86BB81C7FB1B8A5098F449A2154978405DDE,0,0,,700.00,0,0J,P,O,Y,2005-12-12 00:00:00.000,2358,402.62,1	0.00	0.00	0.00	0.00,3,376.56
5538249F1AC01682F761E386F5997ED6E01C7799,0,0,,0.00,0,0L,P,O,N,2006-03-03 00:00:00.000,37,650.00,2	0.00	0.00	0.00	0.00,2,96.74
1E6F538FFC88AAFD68D1B89E9B65FAE6DE30B3FF,0,0,,700.00,0,0W,P,O,N,2006-05-15 00:00:00.000,22332,71348.13,6	0.00	0.00	0.00	0.00,0,0.00
0F493B9CCA7951252EC0BDB8112E18B259B40638,0,0,,0.00,0,0L,P,O,D,2013-01-08 00:00:00.000,107,1656.00,1	0.00	0.00	0.00	0.00,7,462.66
30DD79103E34FAA935B7B2FB500A67CE81D00D85,0,0,,200.00,0,0J,P,O,D,2022-08-17 00:00:00.000,17930,13372.23,6	0.00	0.00	0.00	0.00,0,0.00
74EAA014E61D3B6CB4430BFC37162EFD430B9C8E,6,6,,1000.00,0,0L,P,O,N,2024-10-24 00:00:00.000,764,9138.91,9	180.00	0.00	0.00	0.00,54,2330.73
1E3B81A73A6E5FC3BA1CE4ED9C0DE471B33E8671,11,11,,800.00,0,0L,P,O,D,2025-02-12 00:00:00.000,227,2242.62,6	300.00	30.00	30.00	0.00,59,1546.55
81B36188323C782050BBE4DA643B18C4162AD612,0,0,,1000.00,0,0O,P,O,D,2023-10-12 00:00:00.000,899,0.00,0	0.00	0.00	0.00	0.00,3,42.29
E60BF5BB0E55B0126F8D9AB4A705F693D01AD10A,0,0,,200.00,0,0O,P,O,N,2019-06-18 00:00:00.000,2332,3810.00,12	0.00	0.00	0.00	0.00,3,39.28
57C8C891DCD3CCE41B4C87872C3DA16DB0A57A40,0,0,,700.00,0,0L,P,O,Y,2003-06-04 00:00:00.000,25676,5974.92,2	0.00	0.00	0.00	0.00,21,1632.01
225C3C2C1D159C60CDB8BB136A1146E13DEDA9EF,0,0,,0.00,0,0J,P,O,D,2007-04-09 00:00:00.000,20847,4358.09,3	0.00	0.00	0.00	0.00,14,845.85
565EFB58496289DB5A3827F0FA270F1E71CDBA0B,1,1,,0.00,0,0L,P,O,D,2010-11-22 00:00:00.000,110,551.00,9	30.00	0.00	0.00	0.00,27,309.91
E190E2E53761A26DECCB2EA73F94386996B58673,0,0,,0.00,0,0J,P,O,D,2011-05-04 00:00:00.000,14983,316.89,1	0.00	0.00	0.00	0.00,0,0.00
07241081242BB31D658185CFC0FA30EF858EBD83,0,0,,0.00,0,0B,B,O,D,2000-03-16 00:00:00.000,7437,7072.41,6	0.00	0.00	0.00	0.00,0,0.00
6844080F64D533B3E53CE9BE29632503CE4CF07A,5,5,,700.00,0,0O,P,O,Y,1994-05-16 00:00:00.000,1607,6457.32,6	150.00	0.00	0.00	0.00,44,2490.23
D979488FE884E368AEB8298A04B0FBE8A516553F,17,17,,0.00,0,0O,P,O,N,1994-10-20 00:00:00.000,123,2989.10,7	510.00	0.00	30.00	0.00,13,1796.86
91B1898FA0E0C381FC02A09DA162407CDCDC75DA,0,0,,0.00,0,0L,P,O,D,1996-02-08 00:00:00.000,862,5911.88,5	0.00	0.00	0.00	0.00,0,0.00
0B4ECA892460148A1AAF2090837BF735A900E2CA,18,18,,0.00,0,0O,P,X,N,2015-08-17 00:00:00.000,115,0.00,0	0.00	0.00	0.00	0.00,0,0.00
77847526BE058998EE7321F18C781CA2DD0F0DA5,0,0,,0.00,0,0K,B,O,D,2019-05-10 00:00:00.000,21278,0.00,0	0.00	0.00	0.00	0.00,0,0.00
6F660B782D3B72CDEAEB1A79CD417DD0FD969E63,0,0,,1000.00,0,0J,P,O,N,2016-10-07 00:00:00.000,5782,200.00,1	0.00	0.00	0.00	0.00,21,453.51
A8613B435E1B8B9EF8F1529BD1CB3D4BE40796E8,1,1,,0.00,0,0O,P,O,D,2014-11-17 00:00:00.000,1985,17264.23,10	30.00	0.00	0.00	0.00,43,3407.33
1718DA2BB7E8140AA18FACE0404AEE357458CA13,0,0,,1000.00,0,0J,P,O,D,2015-05-08 00:00:00.000,1153,4204.43,6	0.00	0.00	0.00	0.00,25,1839.35
FEF251574A132D49EEC046661C9F9EB41AD5A3BB,0,0,,700.00,0,0J,P,O,Y,2003-11-03 00:00:00.000,6654,5948.86,3	0.00	0.00	0.00	0.00,19,845.91
8F7565D5A8C71693254DCC34AB00EE53563FDED5,1,1,,700.00,0,0J,P,O,Y,2007-09-14 00:00:00.000,6690,10946.37,7	30.00	0.00	0.00	0.00,0,0.00
DA1C4B6A3CB7666A3099562157AFD07A94257015,0,0,,0.00,0,05,B,O,D,2021-06-01 00:00:00.000,1260,1628.00,1	0.00	0.00	0.00	0.00,0,0.00
02FB2884AC379BE977B12F107D78A36376A7E24E,0,0,,700.00,0,0J,P,O,Y,2007-11-13 00:00:00.000,23249,11923.15,8	0.00	0.00	0.00	0.00,0,0.00
938E45AB4045B5DD67FC39D8ADBC20F0F4F676B4,0,0,,0.00,0,H1,P,O,D,2012-06-11 00:00:00.000,684,0.00,0	0.00	0.00	0.00	0.00,0,0.00
E6F5982A03CE06E233059AD8EAA91B1C312A652F,0,0,,0.00,0,H1,P,D,D,2008-02-05 00:00:00.000,32,0.00,0	0.00	0.00	0.00	0.00,0,0.00
